,index,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Unnamed: 64
100,210832,Kazakhstan,KAZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5890.276043417371,5209.6815995137395,4936.991251319821,4512.62020399236,4001.66928058123,3738.4694732916996,3814.4993269459,3941.1248478573298,3933.5577676216203,4078.4267926050397,4491.59182332101,5106.6341669994,5606.85299730821,6107.7092591932105,6647.6921294863005,7227.98294897369,7917.195342339921,8523.766204568421,8698.42365358633,8573.70829395042,9070.48825285747,9603.24465532864,9923.42220833588,10368.4992994867,10646.034464812901,10617.4746550169,10582.700871824301,10867.738737726,
101,212263,Kenya,KEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,537.461013064514,480.43325422524805,509.491109762245,536.7425332995671,545.418230933487,538.425304491542,597.5825685302369,597.294900686136,623.409462188837,650.156291502028,598.457426165572,705.462222459711,796.525533385137,813.0538873134241,815.276946896821,792.264715731568,779.4538396619099,821.517998419167,845.583660156293,875.853479459166,889.9371152393879,888.520172385293,867.710946599727,845.9021962219721,828.62215287543,832.487390744966,859.9864065189099,878.681884791206,900.6872389373309,910.806181663459,917.408011957574,900.352505841296,864.7870015254331,840.941134211088,837.003708980988,848.147813422001,857.948176122027,837.8106556935429,841.49444415629,837.411877582187,819.615425085922,827.705229937068,809.9616278672321,811.4265584012711,829.952874962489,855.2250399967869,885.8096324642571,920.6492166044451,897.601930611382,902.1245458675689,951.687961116879,982.980837581714,1000.8292167941,1032.2773268424,1060.09501596406,1093.13417027403,1129.71319597921,1157.05248776621,
102,213694,Kiribati,KIR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,2393.93703678538,2301.8092038506,2540.74651156709,3027.6712698725396,4336.13389075522,4503.1454332372705,3249.96881796966,3054.18476490993,3040.7986577757897,2649.7541675977104,2181.00199801528,2080.72744703445,2194.41188582209,2147.02456125756,2214.64367512004,2021.3109037024399,1958.12091034833,1732.52629760093,1841.0719648631698,1734.8914509291901,1683.0576618888,1653.54956739876,1644.0930900768499,1637.58192752684,1645.0884534823902,1622.80060893809,1625.6252643418802,1626.25473875117,1703.8060075498001,1648.9637980024402,1722.46241840075,1668.4080159288699,1702.72019347007,1706.96806630926,1648.28087232712,1695.6838253285998,1658.59507721265,1654.05592684939,1582.82972456681,1561.2476212198098,1516.81186907787,1514.4979214378,1561.40029843359,1604.2849703894,1571.2303626498,1710.65641002456,1772.9327963937399,1753.29559989529,
104,216556,"Korea, Rep.",KOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,944.292448347173,979.7731906350999,988.708897319269,1049.92528857158,1119.57476204333,1169.8796320986698,1277.54258864521,1361.84232284895,1506.0941595413199,1686.4929555211302,1815.0177529679002,1965.63873329769,2067.0520475835997,2331.9429937378,2509.2194989638897,2661.38911078668,2962.75281499353,3275.0501527606702,3573.22144745355,3823.00218326617,3699.84991027243,3904.1280135138104,4161.98327251673,4644.1437462986,5066.2221070734295,5405.35427611252,5952.54901168501,6629.04152192469,7345.92642153515,7784.94135489639,8464.93705011657,9249.38879200146,9719.062004386351,10279.5472758828,11113.5130969854,12055.2312884405,12847.770996661002,13481.626171284599,12652.3534853386,13983.4128290361,15104.5215176462,15667.378459426202,16734.845664021297,17136.6615671131,17905.2257914499,18568.362814706397,19427.1898414365,20385.3200379602,20803.5005404023,20843.1348004932,22086.952919320098,22724.705570781298,23123.7613575514,23685.4067110429,24323.5728375795,24870.770896438702,25484.0375903163,26152.0307748563,
105,217987,Kosovo,XKX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0122998802601,2436.26104876574,2417.54130572341,2560.37510314323,2625.4736567803798,2781.9846302658502,2884.00070228026,3069.3769647860304,3125.3520833156604,3203.95402168657,3283.51030374783,3412.09286867549,3483.26765326742,3565.4571191787104,3612.72910097733,3802.3939154914297,3925.2702222240505,4058.82262576765,
106,219418,Kuwait,KWT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41595.9999529527,41308.656532917405,40266.1546919045,38985.6272309318,35923.807918049904,35891.0331847397,35153.0105556567,35636.3603621936,41332.222133429,44971.882479180495,47983.2400906745,49342.6946287444,49576.7038405222,47898.7501602237,41905.5096009352,38577.3816572031,39939.9318474037,40287.4084092696,38698.8725418702,37158.6396671062,35969.3493105175,35887.1002017771,33790.3343267077,
107,220849,Kyrgyz Republic,KGZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,931.457997187948,944.064394122256,1049.98483072137,1056.9521116446601,1095.93262805238,993.509724982556,845.709606636806,714.762829974722,571.403996831761,535.043964563196,564.531454061683,611.521285879766,614.989848634769,628.069322847163,654.312311839923,682.624141983275,676.2696341822129,716.26425084356,757.374428304605,747.565616648644,762.5201161111451,819.8062972978081,880.278820143015,894.8179586492901,880.037775119109,921.1770391213921,904.152349504022,983.0000746625801,1002.01557983407,1019.8769713861999,1042.2803275725,1070.36894328941,
108,222280,Lao PDR,LAO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,422.959241865704,432.16217754962196,440.574745996754,421.912999772349,401.578166236509,445.48704955073197,462.001627182118,468.564034543179,481.304264532372,496.565836632057,523.936682973222,547.974321398575,573.547813812489,600.932234612855,613.324393314807,646.728737335868,672.8753882773169,700.278330592421,730.4292712978529,763.158775210105,799.4119047634799,842.9118834439,900.780853320282,953.0920919622231,1010.39066541789,1068.16851075414,1140.59920478703,1213.1846931089399,1290.83774819673,1373.81443750225,1456.46765527935,1538.8443683453602,1621.73526466858,1706.13351459672,
109,223711,Latvia,LVA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5160.58194802102,5140.52815929204,5321.39679038991,5857.03658202075,6298.12609983124,6515.89272282384,6934.722926387591,7478.76310467515,8103.58763662909,8872.10319923346,9717.10904632295,10873.4142851194,12278.3070358248,13614.256369377901,13270.0004134053,11547.9907675541,11326.219474624299,12270.3406215312,12924.726159227199,13381.3317300188,13758.9553079116,14284.288330130901,14713.0180826353,15532.225029186799,
110,225142,Lebanon,LBN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4310.66107063231,2442.73604396303,3006.4011220893,4310.50974043075,4767.121294660979,5003.81188878993,5159.4759643499,5297.59525730321,5761.123854641801,5745.899608788221,5899.92920538492,5783.972027279549,5716.6588512092,5715.69480633084,5641.09367183125,5549.560820434251,5665.17192603489,5660.58978165366,5683.1338350532105,6204.096877842951,6781.60681081716,7388.58736122261,7756.74406876812,7452.83480636987,7190.73794578985,6909.993955073471,6649.21377221184,6400.57906671425,6330.423606722359,6271.2193232913005,
111,226573,Lesotho,LSO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,258.947741605505,258.945728805019,293.064463267906,317.982731755033,337.476106863424,337.81457205351603,329.48280638707297,357.65899597501505,348.58932906557504,346.163151827134,345.787140740033,355.29020523649496,346.511076960931,427.76722157433096,463.081700795666,390.098223986857,421.32135459619303,498.58034288265407,572.809034901427,572.434797040058,541.109208880978,530.0207124066841,538.9494556067871,535.517982289908,551.135347796489,552.018189877714,564.720661239477,556.4762559279541,591.522581888226,612.4471744308989,635.29787367763,664.428449187294,694.800638589161,703.4189556704761,729.827305422107,739.045691709659,766.0096216485961,780.7555497529739,781.064229903553,776.150479538961,801.045671161785,828.379134510385,836.804997990131,879.938494863134,900.365435243123,936.1589332324,978.787232862544,1027.649712212,1096.79424446377,1118.7324803041301,1183.42152969065,1259.91253843096,1328.05793966893,1343.52354264215,1375.3499650050303,1402.70368528975,1436.1495317694,1392.3032541434197,
112,228004,Liberia,LBR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.312359313008,609.677179115426,617.811266028939,424.23186284180804,427.21118312232,438.247567042964,457.699212126197,482.124952731092,495.679015083664,501.615734791463,513.445698620224,538.1162350013201,564.520844221776,597.3813896804551,586.229360784297,571.453129531788,548.2681436079889,548.010538342081,
113,229435,Libya,LBY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8779.891383188191,8963.66583654145,8667.56366237605,8448.122299699979,9395.765984647409,9660.94817358162,10642.8965689334,11164.8087386679,11699.314320148702,11844.925240081899,11607.198278856398,12064.780692421798,4539.00252138836,10066.5790283158,8649.898409610601,6530.856714677149,5899.899646856279,5669.73394586099,7085.53065888283,
114,230866,Liechtenstein,LIE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141200.380010278,,,,,,,,
115,232297,Lithuania,LTU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5322.41952544427,5639.23688820173,6152.13698762214,6659.5980950334,6630.9145655744,6933.58786910926,7447.07745294769,8014.63690893918,8931.51953507369,9624.013733288679,10537.9103730548,11500.529150633101,12928.2599422279,13405.1882370579,11546.8222513116,11984.8685698823,12999.4267391649,13679.1490041819,14301.7297553804,14935.5350183879,15381.3487334195,15944.6254140906,16838.5432003613,
116,233728,Luxembourg,LUX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,27085.591034598998,27867.7813926413,27902.526175000497,28563.7962994926,30467.452505397203,29901.415499699102,30015.244266117003,29981.5239513973,31156.392923196898,34096.0649150147,35457.2357263496,36057.4545649601,37973.1601384384,40677.8999706537,41842.2230973305,38667.8731800886,39452.0962191387,40001.8770952766,41557.3052955045,42432.5617878676,42637.318543117,42277.6013648631,42720.7950511756,43986.079893319504,46659.4879243767,47869.4833743857,52413.050754269,54131.9196013879,58288.767214516396,63380.4728401178,65921.91017020639,70667.2383696508,71003.66912158621,72999.737639745,74763.8711649338,74776.8054689525,74790.0675957683,78075.530561911,81771.4409779514,87516.4451246196,93462.9248464056,94695.33923817679,97287.5972796707,97678.4605355307,99778.46879025061,101380.77458645901,104943.44034390301,111968.349480982,108577.352288198,101939.613397919,104965.30607826699,105264.748445355,102404.61190817099,103721.747011941,105658.51970784599,107235.27003562401,107479.511137011,106519.582417511,
117,235159,"Macao SAR, China",MAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,16452.8988814663,17423.844248641202,18134.336601645402,17520.7045565171,17928.9975851249,19654.7352164024,20357.938817514398,20609.3411542811,21540.2109549932,21708.480637169298,24006.0034961216,24712.9130434145,25245.819401894103,25555.9478429785,24940.5036233334,24376.4141439287,22792.6989589575,21788.8867648016,22534.871923009,22647.952572035098,24075.967887314502,26219.1743904477,32428.3403199679,34224.888111321,37922.2785453695,42479.6320239389,43006.7800379804,42651.0574108346,52253.1553117325,62121.8792685534,66271.3727635586,71992.0324196552,69580.4498216624,53478.7334558201,52089.745197513796,56249.7094702971,
118,236590,Madagascar,MDG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,716.081771159348,713.3773827845939,712.004056481812,688.181696449386,697.791665601797,677.2912241919651,673.827468059623,692.9413433636549,721.1514332686451,728.4218709315339,746.5219734797861,755.0127203305631,725.148376944682,686.782162654076,681.190405580626,670.571833889645,631.81266235018,628.577778512159,594.595029190067,634.723337793161,621.715476634948,545.4720135038559,520.355914513284,510.125926689984,504.150290815363,495.655446418753,491.27587527219595,483.262597977384,485.810598619473,491.435526108866,492.398908832677,448.035509251794,440.137210467183,436.101667406309,422.74616075911104,416.938320785458,412.80833748097604,414.774253712874,417.66667602124,423.576141162102,430.108996269166,442.135823538468,374.489090807365,398.901978555256,407.51746205274696,413.86749491773804,422.14114469219396,435.71708821107103,453.63647347475995,423.305823117847,412.730934137725,407.326944671557,408.340882984342,406.373099453534,408.659543307053,410.194159196256,416.00557478759004,422.44825419038904,
119,238021,Malawi,MWI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,238.45720144845,250.66329005114,246.33818290981097,237.05368991331403,237.419487617619,263.087026792205,290.49786617514303,303.768964435789,290.32154581322703,299.498302537355,293.155214064983,331.860079569615,343.335254155574,341.93757085581103,356.554651200069,367.740210983502,374.91919448407697,381.504585309102,405.97956140590895,411.36580311202596,401.47837484797697,370.636781749044,371.02797050549,375.005408697546,382.24695993289595,383.019574954199,362.348942849561,346.76399791215,337.25339884225497,325.259999898179,331.75102967709097,353.35481343206595,324.548985604369,355.11073285407304,317.590281719903,367.001610628692,386.844592801651,392.04487053130305,396.22125271512704,396.91655282458396,392.524584680197,363.755173723256,361.043545559542,372.53124936140296,383.094188753926,385.460830097058,392.759998934441,418.588218571652,437.895476144955,460.92468272226,478.668589704525,487.730681851429,482.923781207912,493.81836948274804,507.537974993908,507.548405016318,506.249661337383,512.645612270701,
120,239452,Malaysia,MYS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1353.9716157105,1411.59329664078,1454.78923802481,1512.57817469974,1545.40759372292,1616.5299967293201,1695.97499606104,1716.4652904016102,1808.1120322554502,1851.3042675311399,1915.8715501032398,2058.89919821334,2200.1216900368104,2400.66903365817,2539.37442839465,2498.45371854233,2718.8439629283303,2855.96935810042,2968.81811043029,3165.04977125454,3317.27267805688,3463.2340573773104,3583.57690164699,3718.16225397568,3908.4178507575702,3767.5076724413298,3708.4991853435604,3788.11691026175,4042.1299029249103,4280.95285890115,4536.96683571009,4838.513974644879,5134.58945124545,5503.00114992083,5861.74777878412,6277.6109665854,6731.40296554103,7041.670938705959,6360.655570426129,6588.1967189629795,7007.04150381685,6890.364147959311,7112.05559471703,7374.34304924429,7720.83042852016,7974.250852677859,8255.2860438746,8605.01751665581,8850.00922148093,8559.2344996317,9040.56625117172,9372.00753879807,9743.10479725272,10061.7154366437,10524.0707387984,10912.1513483495,11219.629855113899,11720.7386318685,
121,240883,Maldives,MDV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599.63773117231,4864.55815797119,5179.96725347503,5472.50832494314,5702.72826638099,5797.6042557965,5434.59971233766,5673.45686156493,6272.3939041638005,6467.481601909771,5471.70158271906,6734.42699467905,7087.65368738208,7572.79543550442,6827.648706266179,7076.662423202379,7384.8492111405,7251.676270555641,7436.0617924629405,7624.765970395641,7501.54519042946,7699.71311647338,7885.488975341791,
122,242314,Mali,MLI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,340.69416073730304,348.76669554399905,344.766763472006,360.534650285483,363.955118465297,378.774828378587,366.776111917244,354.80774521802596,389.09342306841006,434.431084908292,454.058924938143,439.63168696093805,476.59125937538596,447.37473048492103,445.048054850923,403.622238372239,402.447523845141,393.48606103122,465.02965068130095,470.28680735991304,463.262355981899,490.841599325924,503.617880242883,482.124821573911,527.171318885781,497.82027403719,500.22553585391097,505.358353089913,496.670226061208,518.0982099586,529.300594796509,554.748510261351,570.816910509816,554.652402640932,621.476640049779,621.735763659769,657.720917371308,647.115493818228,667.469980410184,675.950566330353,676.603639507193,685.689385390537,694.743150532469,709.581964584771,710.606419349545,684.16295019826,679.909721917612,706.981553968772,727.4610779106911,747.0916564638901,764.169157080828,
123,243745,Malta,MLT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,3742.80828399907,3834.02315146026,4061.22012395459,4233.10294046748,4661.10072595146,5532.03936424782,6440.574623416851,7197.15432640375,7917.5938621124,8659.98647944964,9173.78780569755,9408.164823683092,9418.8747716498,9230.17562880887,9315.21348262343,9389.628253950079,9592.80062622978,9918.57833273914,10665.2248047161,11425.7952120037,12026.403304283702,12439.0323766971,12888.883828768601,13332.575437453,13954.885988878,14736.8776237922,15193.4620113725,15871.608460418798,16577.032787994598,17256.851592428,18306.665059282,18280.2135257269,18685.6556885791,19035.3611499787,18991.7828034799,19585.1242660293,19870.7522043411,20590.9521864608,21142.0208113957,20466.5636022539,21087.794693103602,21279.4003504869,21654.7210146231,22322.2206570606,23747.9042763263,25659.9696064178,26510.0665498094,27523.5091326042,
124,245176,Marshall Islands,MHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,2232.4124263551003,2239.50082240333,2471.06423483706,2449.48916592735,2189.83178214969,2599.89774329785,2711.0657676432197,2795.61935342726,2644.14145138469,2631.5702220140697,2572.2313629743203,2708.8442059245003,2837.77541267542,2981.5954760884497,3211.0059751824797,2875.84647539846,2694.9052335461997,2623.14392583882,2556.86113392061,2689.87377222415,2797.2692589229305,2818.4810857362395,2765.9192131632103,2717.34791617365,2756.99444339307,2771.07893661664,2857.7577546078996,2804.59673936352,2754.9871134207397,2926.74839442217,2953.4147009901503,3045.5193866437603,3120.46464161541,3083.79182270495,3058.64194010628,3101.09628310768,3194.86111540448,
125,246607,Mauritania,MRT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,797.247536066694,894.5536347197631,874.966847025599,832.63293285691,1032.01050521975,1163.16985392678,1131.21682721681,1136.6190029575998,1215.11394842096,1193.61679373019,1297.01180020722,1281.9085882192699,1235.12334426908,1143.9996503816099,1245.69619689905,1147.32885869895,1209.2477976436999,1152.23931436246,1113.37154693861,1133.05242929078,1137.45371669595,1142.69005871428,1083.7375414385401,1091.9928466402198,1026.91357187872,1028.37860558477,1057.63832227123,1049.02021409172,1039.05915090131,1060.4296738267099,1014.79179617318,1006.43684919987,999.1079010714669,1030.90265315791,974.101634109196,1042.88621608513,1076.0046705806599,1006.7465846724301,1008.74160658416,1058.8166041927302,1026.74911968362,1019.39909385461,998.2163364482319,1028.62342745378,1057.35995880999,1119.83476212154,1293.61813240808,1292.4375961333199,1269.2511252235302,1220.0579587396198,1241.42875580126,1262.0981196981402,1296.36596446876,1335.3499588358,1369.18359843965,1348.75482244981,1336.99336827391,1339.20789569556,
126,248038,Mauritius,MUS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,2404.94191419429,2521.04845605165,2583.6392366882997,2628.34889838327,2324.38231607051,2424.90673441734,2527.1238349825103,2513.5994232755497,2604.32081646596,2762.7644732333697,3008.82282228286,3251.91965150315,3448.9443306312,3575.4547415163793,3805.2114622892104,3931.32250075332,4132.623684980321,4291.46636498311,4406.83508083579,4556.43727867891,4762.08900267968,4970.30740026313,5216.95986876822,5285.54977792918,5663.187298667221,5806.70734801615,5859.65930584692,6162.11560892952,6388.746468705121,6463.92279169136,6746.886623796229,7100.86182491986,7456.36924654787,7683.124925626859,8000.376431821541,8313.27125413517,8580.085651300358,8848.88703370886,9163.633474965949,9476.665388878158,9833.6131341629,10199.47936243,
127,249469,Mexico,MEX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3907.49380113654,3977.1274297940295,4035.33436567156,4229.1613516712705,4587.85325201625,4762.9471904894,4898.34118637214,5026.5131917667495,5332.58044731099,5347.78407225182,5524.27238582021,5561.181870578101,5841.22234055225,6117.58915336606,6287.634863392579,6465.76905274415,6571.2311203849,6618.13903940076,7029.24077076204,7520.981610935691,8016.884744475791,8494.01210071256,8253.44620942392,7784.859189685009,7872.45769659001,7872.017716044159,7470.79268275293,7445.85369014963,7393.10828092979,7548.97667178617,7790.79967323082,7970.14439521028,8104.29107732218,8117.08981623173,8373.51352854788,7717.721531274391,8109.19869834691,8530.355085320509,8835.87554348668,8946.13287719935,9253.968046186441,9088.05331877876,8960.55408647201,8967.02919031783,9190.74159228825,9270.65654228665,9547.33357068323,9622.04795699136,9587.636339330122,8947.741473873051,9271.398233246391,9477.887185090229,9690.86906453233,9693.72296894468,9839.050190896,10037.2014904097,10206.8934536683,10297.5862081747,
128,250900,"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.71794108198,2295.41574454714,2302.58953377582,2331.2663719994002,2362.1221310086603,2474.1322997474804,2506.82458567737,2644.99916479931,2578.38281250064,2722.5457610816,2618.54555007331,2456.1062040627,2535.0582289284303,2580.31932289091,2707.58562562189,2760.7788484386897,2781.05148064192,2838.61508511344,2756.8626224846803,2826.71380700831,2843.3265956239097,2812.2698902517895,2773.8303124481604,2821.96393009481,2881.3761405486302,2962.30257058365,2874.0305589519503,2726.0939224756303,2629.5841443341897,2722.54626668879,2708.76908464743,2764.24903619348,
129,252331,Moldova,MDA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.5169048583698,1230.31055113151,1255.20833457438,1173.56421865932,1135.81764517697,1162.11833683959,1235.76797620537,1335.24645829096,1427.38651432886,1536.8112503447699,1656.0966004066502,1740.41955579163,1796.79133756945,1940.63144873001,1826.49784176785,1958.1336971799103,2073.2595984689897,2061.30328127968,2248.3267289874802,2362.17442852013,2355.70091811155,2461.05264730332,2578.49767961012,
131,255193,Mongolia,MNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,1440.62457057807,1521.9511945912802,1570.55459325077,1621.1734184751501,1668.4973897715602,1774.65934759129,1784.53886706285,1825.09496808893,1855.79696808427,1761.2173863106,1583.61870874298,1420.6480443641199,1363.66190325556,1382.20623168305,1459.1183475330301,1479.7872110563,1524.8346434019102,1562.43147331189,1596.46938212341,1600.4915005161,1632.65152059909,1693.35000478825,1793.2537091745603,1961.8384003466897,2079.13047522721,2228.4192820562303,2423.6712086100197,2601.2005159572896,2527.95836109812,2643.29291416763,3043.8618258888396,3353.0936067011894,3669.52401258449,3880.3513875279,3895.4133622207396,3866.2439732628495,3996.14362089866,
132,256624,Montenegro,MNE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5014.10708946044,5275.88095618749,4793.04973048406,4950.21941568221,4984.56757219122,5059.15516196483,5164.102981297639,5383.1206792885705,5599.8775169848905,6072.034297047309,6476.59486462203,6932.0720312393005,6516.357518276589,6682.28115774575,6890.77329636906,6697.4464738592005,6928.37441217869,7045.115952508091,7279.889089763921,7492.863436031509,7845.379224053309,
133,258055,Morocco,MAR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,815.3858690596339,875.342926715598,939.434360904669,995.0555827053599,1019.2524450384699,1053.65237276718,1057.24917012311,1072.5878948106301,1109.00160899211,1166.94091544321,1263.88696674158,1309.19140192789,1306.4720156640199,1336.04428081072,1351.2064535085601,1295.49542205063,1377.41792640078,1363.2653197213901,1417.2802830033402,1469.1985529440499,1571.63602369373,1535.13839765685,1684.40881508868,1699.95537660126,1725.7090221947303,1816.8360811585,1747.2983021090602,1704.69698509457,1854.4725463792001,1727.31137058417,1913.10870491196,1857.72878807582,1966.51339678091,1962.99330768288,1976.0908319556,2095.17395771105,2134.8498978972602,2235.41867848331,2315.1866620739397,2363.44467623096,2512.86241117781,2571.2644401938,2691.2678117026103,2771.04675450926,2839.9251680593297,2948.8454897684496,2995.45235738661,3087.12349650562,3125.07948072635,3222.0541783673903,3214.91746403298,3302.9063790945,
134,259486,Mozambique,MOZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,194.052123260886,198.916275795323,180.986806839188,149.50642120089898,137.616315023294,137.59572005337,133.967431355565,153.927542196345,166.91957121580901,177.103886075908,176.37722066692,180.28955123345298,164.942839610137,172.350967754832,175.90203198470502,173.62074621256698,213.64576827009398,230.50186476203498,251.446979564381,264.3532819414,261.692204306287,286.72656197841803,302.926636653661,313.156902681318,327.792550830097,346.23371016203,369.76504479019303,386.35186649542,401.735837325588,415.718926444889,431.51547151847296,449.694380772883,468.97345789701103,488.74344178427003,510.63357032469,529.091057732145,533.458493191462,537.572286171055,
135,260917,Myanmar,MMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,153.343932896454,150.774494571746,153.575852177743,170.32089129365,156.771105634213,169.660079191846,157.757112250506,144.986311732891,158.691177732045,160.095751657391,164.164723684397,166.996618810847,167.134492383317,161.73449147198798,166.500929830023,169.491381242148,175.759310735822,182.078719290426,189.670168425197,195.16937199703,206.09004533766498,214.47509570075297,221.69079895722,226.62132000045102,233.01266912025397,235.014087531926,228.19448702331903,215.12992689705,187.466072171568,191.311495992306,193.827456106757,190.015093907114,205.858769393366,215.806099082897,229.30594984959498,242.343701319655,254.762024745733,265.722762547382,277.708842496046,304.302544223668,342.14126263195203,376.87666314893,417.97577749911903,471.42543031664,530.791337372721,598.067487858928,671.454940189373,747.1162511570799,818.6511894402071,899.24264424396,979.051630004942,1025.8922978384,1092.05650932938,1174.05408699753,1257.4836156234,1335.20387198505,1403.76711784706,1489.1717493500303,
136,262348,Namibia,NAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,4221.28643112505,4170.75820819822,4063.32458296947,3895.71530557187,3784.0077138891706,3687.7641921382897,3733.38491881008,3725.2472889015003,3615.77723645281,3551.5177209223402,3505.62252522742,3680.1986014694503,3839.28023601234,3685.9561354726,3663.2182311960796,3721.7768911386497,3758.55537793865,3837.2272824935603,3886.6101427175704,3944.17301312992,4012.05360390117,3994.53758642478,4122.8584354869,4234.54993618512,4682.76895394726,4725.47436891937,4975.023120971429,5150.42449424174,5191.480933765771,5112.64456564176,5324.6170395396,5497.56650859614,5675.615887488989,5890.35311643777,6154.4888863255,6412.0988264630605,6365.49983367808,6193.2163941485205,
138,265210,Nepal,NPL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,265.962528094802,266.755634805731,267.529238434749,268.19130540454,283.596476524269,275.359719833111,289.480641669693,279.663905454656,276.191681066316,282.894367191982,284.414611417332,275.328883778648,278.065712923972,270.946954771126,281.985014908956,279.928891253856,285.870423063027,288.00698840927004,294.008074030018,294.220214424909,280.898978058216,297.383726117784,301.51632205108297,285.79472112780104,306.293675557655,317.770630864137,324.928504424453,323.237811421687,340.446580819308,347.016666771923,354.257554133963,367.10767397713204,371.96946001061,375.889583887909,396.121862952587,399.695074390505,411.190935348899,422.494170259188,426.307901777239,436.55970646999003,455.277143233152,469.173656163516,462.546196254031,473.98386377295196,489.571766627658,500.206377079092,510.64565291300005,521.743908009703,547.698793266859,567.905933627147,592.401097450929,612.0325577238971,642.520463351456,670.83782652285,711.304347014643,731.9993357351,729.661430049008,776.916127325943,
